term,ccode,section,instructor,org,expl_lvl,q_treat,visual,oral,help,interest,overall,attend,assign,notes,textbook,new_mat,assign_amt,outside,num_resp,enrolled,resp_rate
1139,['MATH 239'],1,Jon Dietrich,1.4,2.6,1.3,1.6,1.45,1.8,1.6842105263157894,1.55,1.5,1.6842105263157894,1.8823529411764703,1.6363636363636365,2.1578947368421053,2.35,2.4,20,45,0.4444444444444444
1139,['MATH 239'],2,Penny Haxell,1.3777777777777778,2.7111111111111112,1.619047619047619,1.6590909090909092,1.8604651162790695,2.2666666666666666,1.7727272727272727,1.5555555555555556,1.2045454545454546,1.5581395348837208,2.081081081081081,2.0,2.6744186046511627,2.756097560975609,2.4186046511627906,45,94,0.4787234042553192
1139,['MATH 239'],3,Kevin Purbhoo,1.3424657534246576,2.833333333333333,1.7397260273972603,1.5138888888888888,1.2857142857142858,2.25,1.5352112676056338,1.2876712328767124,1.2328767123287672,1.3571428571428572,2.0153846153846158,1.9444444444444444,2.6666666666666665,2.7605633802816896,2.4647887323943656,73,114,0.6403508771929824
1139,['MATH 239'],4,Konstantinos Georgiou,1.4915254237288136,2.6379310344827585,1.6949152542372878,1.9122807017543861,1.6206896551724137,1.3488372093023255,1.5660377358490567,1.4482758620689655,1.1694915254237288,1.5517241379310345,1.6666666666666667,1.8571428571428568,2.534482758620689,2.593220338983051,2.431034482758621,59,115,0.5130434782608696
1139,['MATH 245'],1,Stephen New,1.3076923076923077,2.8461538461538463,1.2307692307692308,1.1538461538461535,1.1538461538461535,1.0,1.25,1.1538461538461535,1.5384615384615383,1.25,1.25,1.818181818181818,3.0,2.9230769230769234,2.8461538461538463,13,14,0.9285714285714286
1139,['MATH 247'],1,Alexandru Nica,1.1052631578947372,2.9736842105263164,1.4473684210526316,1.4473684210526316,1.5,2.217391304347826,1.6052631578947367,1.2972972972972974,1.0,1.4473684210526316,1.25,2.0,3.0540540540540535,2.7894736842105257,2.5945945945945947,38,47,0.8085106382978723
1139,['MATH 249'],1,Christopher Godsil,2.0,2.764705882352941,2.117647058823529,2.0,2.375,1.8888888888888888,1.4705882352941178,2.0,1.1764705882352942,1.3529411764705883,1.4,1.0,2.764705882352941,2.8235294117647056,2.235294117647059,17,26,0.6538461538461539
1139,['MTHEL 131'],1,David Kohler,1.9435028248587567,2.9039548022598867,1.582857142857143,2.560693641618497,1.681818181818182,3.3411764705882354,1.8414634146341464,1.8579545454545452,1.128491620111732,2.185897435897436,2.2564102564102564,2.5032258064516135,2.7988505747126435,3.0118343195266277,1.5780346820809248,179,236,0.7584745762711864
1139,['PMATH 330'],1,Ross Willard,1.3478260869565215,2.8260869565217392,1.391304347826087,1.4347826086956519,1.391304347826087,1.8421052631578947,2.090909090909091,1.3043478260869563,1.3043478260869563,1.4782608695652173,1.4615384615384617,1.4,2.8181818181818183,3.0434782608695654,1.9130434782608696,23,57,0.40350877192982454
1139,['PMATH 334'],1,Wentang Kuo,1.9583333333333333,2.75,1.6521739130434785,1.9130434782608696,2.2916666666666665,2.2142857142857144,1.8695652173913044,1.7916666666666667,1.3333333333333333,1.5833333333333333,1.8333333333333333,2.0,2.958333333333333,2.875,2.208333333333333,24,30,0.8
1139,['PMATH 340'],1,Frank Zorzitto,1.3703703703703705,2.851851851851852,1.6296296296296295,1.7777777777777777,1.4230769230769231,1.7058823529411764,1.6666666666666667,1.3703703703703705,1.2592592592592593,1.44,1.4166666666666667,1.7333333333333334,2.888888888888889,2.4814814814814814,2.4444444444444446,27,61,0.4426229508196721
1139,['PMATH 351'],1,Alexandru Nica,1.0810810810810811,3.1621621621621623,1.4864864864864864,1.2702702702702702,1.4444444444444444,1.875,1.4857142857142858,1.2777777777777777,1.135135135135135,1.4054054054054057,1.162162162162162,1.4,3.081081081081081,3.0,2.4054054054054053,37,51,0.7254901960784313
1139,"['PMATH 451', 'PMATH 651']",1,Nico Spronk,1.4666666666666666,2.6666666666666665,1.5333333333333334,1.7333333333333334,1.6,1.7333333333333334,1.6923076923076923,1.6666666666666667,1.0,1.6,1.5,1.6666666666666667,2.7333333333333334,2.7333333333333334,3.2,15,17,0.8823529411764706
1139,"['PMATH 465', 'PMATH 499', 'PMATH 665']",1,Spiro Karigiannis,1.68,2.833333333333333,1.4166666666666667,2.0,1.6,1.9444444444444444,1.44,1.76,1.16,1.4,1.0,1.6111111111111112,2.92,2.52,3.5,25,27,0.9259259259259259
1139,['STAT 202'],1,Dina Dawoud,1.26,2.9127516778523486,1.5,1.342281879194631,1.2837837837837838,1.930555555555556,2.15625,1.304054054054054,1.38,1.5170068027210883,1.2844036697247707,2.295918367346939,2.9455782312925174,3.033557046979866,1.751677852348993,150,296,0.5067567567567568
1139,['STAT 202'],2,Oana Danila,2.5588235294117645,3.125,2.060606060606061,2.3823529411764706,3.117647058823529,1.631578947368421,2.5806451612903225,2.5454545454545454,1.3529411764705883,1.7878787878787878,1.75,2.32,2.8235294117647056,2.9696969696969697,1.6764705882352942,34,180,0.18888888888888888
1139,['STAT 206'],1,William James Marshall,1.6567164179104477,2.6567164179104483,1.611940298507463,1.8656716417910448,1.537313432835821,1.8148148148148149,2.0491803278688523,1.6615384615384616,1.2686567164179106,2.230769230769231,1.5945945945945943,2.523809523809524,2.772727272727273,3.8928571428571432,1.2537313432835822,67,130,0.5153846153846153
1139,['STAT 220'],1,Collin Roberts,1.7272727272727273,2.5454545454545454,1.2727272727272727,1.5454545454545454,1.7272727272727273,1.4,2.090909090909091,1.5454545454545454,1.0909090909090908,1.181818181818182,1.8,1.8,2.8,2.636363636363636,1.9090909090909087,11,14,0.7857142857142857
1139,['STAT 221'],1,Hamy Fahmy,1.5,2.9285714285714284,1.5,1.5714285714285714,1.5,2.0769230769230766,1.9230769230769231,1.5714285714285714,1.3571428571428572,1.5,1.6666666666666667,1.5,3.0,3.0,2.3076923076923075,14,22,0.6363636363636364
1139,['STAT 230'],1,Jiwei Zhao,2.3823529411764706,2.8939393939393936,2.225806451612903,2.1666666666666665,2.626865671641791,2.571428571428572,2.2131147540983607,2.3134328358208958,1.4411764705882353,1.7714285714285714,1.8545454545454545,1.8333333333333333,2.5303030303030303,2.8846153846153846,2.044117647058824,68,196,0.3469387755102041
1139,['STAT 230'],2,Changbao Wu,1.5034482758620689,2.6875,2.4637681159420293,1.5517241379310345,1.8943661971830985,2.158536585365854,1.8244274809160304,1.703448275862069,1.2638888888888888,1.6914893617021276,1.7058823529411764,1.7849462365591398,2.697183098591549,2.881889763779528,2.25,145,249,0.5823293172690763
1139,['STAT 230'],3,Cyntha Struthers,1.2580645161290325,2.967741935483871,1.1935483870967742,1.4516129032258065,1.2258064516129032,1.4285714285714286,1.935483870967742,1.3225806451612905,1.2258064516129032,1.7222222222222223,1.6071428571428572,1.8125,2.8,2.896551724137931,2.103448275862069,31,42,0.7380952380952381
1139,['STAT 230'],4,Changbao Wu,1.5106382978723405,2.723404255319149,2.8260869565217392,1.5591397849462365,1.827956989247312,2.4,1.7439024390243902,1.7872340425531914,1.2765957446808511,1.7037037037037035,1.75,1.6458333333333333,2.6666666666666665,2.976470588235294,2.236559139784946,94,184,0.5108695652173914
1139,['STAT 230'],5,William James Marshall,2.0185185185185186,2.7962962962962963,1.69811320754717,2.1132075471698117,1.981132075471698,2.066666666666667,2.1555555555555554,1.9629629629629632,1.6,2.025641025641025,1.8444444444444448,1.641025641025641,2.4716981132075477,2.895833333333333,1.9814814814814812,55,142,0.3873239436619718
1139,['STAT 231'],1,Matthias Schonlau,2.3837209302325584,2.9285714285714284,1.7325581395348837,2.5,2.244186046511628,1.875,2.1686746987951806,2.3255813953488373,1.5294117647058822,1.984615384615385,2.126760563380281,2.3404255319148937,2.8902439024390243,3.3943661971830985,1.6547619047619049,86,247,0.3481781376518219
1139,['STAT 231'],2,Surya Banerjee,1.4625,2.825,1.3580246913580247,1.5925925925925926,1.469135802469136,1.6181818181818182,1.7837837837837838,1.2839506172839503,1.2469135802469136,1.8412698412698407,2.123076923076923,2.347826086956522,2.8375,3.2602739726027403,1.9,81,154,0.525974025974026
1139,['STAT 240'],1,Christopher Small,1.2325581395348837,2.952380952380953,1.2790697674418603,1.4761904761904765,1.2093023255813953,2.3076923076923075,1.4651162790697674,1.2093023255813953,1.1428571428571428,1.4347826086956519,2.0,1.380952380952381,3.0,3.555555555555556,1.4761904761904765,43,61,0.7049180327868853
1139,['STAT 322'],1,Riley Metzger,1.7857142857142858,2.6785714285714284,1.4642857142857142,1.75,1.3928571428571428,1.818181818181818,1.9166666666666667,1.5,1.1785714285714286,1.851851851851852,2.0,2.375,2.8571428571428568,2.821428571428572,2.0357142857142856,28,35,0.8
1139,['STAT 330'],1,Yang Ning,2.03125,3.09375,2.1875,1.90625,2.40625,1.8421052631578947,2.071428571428572,2.09375,1.375,1.65625,2.1724137931034484,2.1111111111111107,3.28125,3.09375,2.09375,32,82,0.3902439024390244
1139,['STAT 330'],2,Peter Balka,2.441558441558441,3.1973684210526314,2.22972972972973,2.3246753246753253,2.3684210526315788,2.257142857142857,2.287878787878788,2.4025974025974026,1.3766233766233766,1.8947368421052633,2.2285714285714286,2.2592592592592595,3.0540540540540535,2.9870129870129865,1.9054054054054053,77,125,0.616
1139,['STAT 331'],1,Kun Liang,2.380952380952381,2.7096774193548385,2.6885245901639343,2.419354838709677,2.918032786885246,2.41025641025641,2.2,2.5967741935483866,1.2063492063492065,1.9047619047619049,1.875,2.05,2.7777777777777777,2.8412698412698414,2.1129032258064515,63,105,0.6
1139,['STAT 331'],2,Yeying Zhu,2.0476190476190474,2.7073170731707314,2.119047619047619,2.1951219512195124,2.475,1.5925925925925926,2.05,2.071428571428572,1.380952380952381,1.7804878048780488,1.5714285714285714,2.0434782608695654,2.7804878048780486,3.095238095238096,2.292682926829268,42,93,0.45161290322580644
1139,['STAT 332'],1,Matthias Schonlau,2.0416666666666665,3.083333333333333,1.75,2.125,2.0,2.0277777777777777,1.9318181818181817,1.9787234042553192,1.375,1.7659574468085106,1.7608695652173914,1.9285714285714288,3.1041666666666665,3.0625,1.9148936170212767,48,117,0.41025641025641024
1139,['STAT 333'],1,Steve Drekic,1.195121951219512,2.7016129032258065,1.4333333333333331,1.4065040650406504,1.2580645161290325,1.8833333333333333,1.709401709401709,1.2661290322580645,1.1370967741935485,1.7281553398058251,1.5777777777777775,1.9245283018867925,2.5528455284552845,2.9230769230769234,2.161290322580645,124,187,0.6631016042780749
1139,['STAT 333'],2,Peisong Han,1.631578947368421,2.9473684210526314,1.5263157894736843,1.4444444444444444,2.0526315789473686,1.5454545454545454,1.8333333333333333,1.5789473684210529,1.4210526315789471,1.5714285714285714,1.5,1.6111111111111112,2.7894736842105257,3.25,2.421052631578948,19,45,0.4222222222222222
1139,['STAT 334'],1,Mu Zhu,1.24,2.72,1.3333333333333333,1.2083333333333333,1.2083333333333333,2.4761904761904763,1.68,1.28,1.16,1.36,1.625,1.8571428571428568,2.72,2.92,2.32,25,41,0.6097560975609756
1139,['STAT 337'],1,Cecilia Cotton,1.1666666666666667,2.833333333333333,1.4583333333333333,1.3333333333333333,1.375,1.7222222222222223,1.7083333333333333,1.3333333333333333,1.1666666666666667,1.608695652173913,1.6153846153846154,2.1666666666666665,2.708333333333333,2.958333333333333,2.0,24,30,0.8
1139,['STAT 341'],1,Ali Ghodsi Boushehri,1.9166666666666667,2.9166666666666665,1.8333333333333333,1.8333333333333333,2.0416666666666665,2.1666666666666665,1.875,1.9583333333333333,1.2608695652173914,1.7391304347826086,1.875,2.0,2.8695652173913038,2.782608695652174,2.217391304347826,24,31,0.7741935483870968
1139,['STAT 371'],1,Hamy Fahmy,1.2,2.76,1.44,1.3108108108108107,1.2465753424657535,1.5,1.6666666666666667,1.16,1.16,1.3333333333333333,1.4042553191489362,1.5,2.8378378378378377,2.96,2.0933333333333333,75,111,0.6756756756756757
1139,['STAT 372'],1,Reza Ramezan,1.6904761904761905,2.595238095238096,1.5952380952380951,1.738095238095238,1.7142857142857142,1.9259259259259256,1.9230769230769231,1.8292682926829267,1.2195121951219512,1.7073170731707317,1.7073170731707317,1.6,2.7073170731707314,2.952380952380953,1.7857142857142858,42,84,0.5
1139,['STAT 373'],1,Peter Balka,2.4242424242424243,2.9393939393939394,1.9444444444444444,2.583333333333333,2.3142857142857145,2.9375,2.1666666666666665,2.25,1.1944444444444444,1.7941176470588236,2.4814814814814814,2.5,2.888888888888889,2.833333333333333,1.6666666666666667,36,52,0.6923076923076923
1139,"['STAT 430', 'STAT 830']",1,Fernando Camacho,2.1578947368421053,2.888888888888889,1.7894736842105263,2.473684210526316,2.263157894736842,3.1666666666666665,2.117647058823529,2.1052631578947367,1.0526315789473684,1.8947368421052633,2.2222222222222223,1.8333333333333333,2.526315789473684,2.3157894736842106,2.5789473684210527,19,31,0.6129032258064516
1139,"['STAT 431', 'STAT 831']",1,Cecilia Cotton,1.2765957446808511,2.8085106382978724,1.5531914893617018,1.3404255319148937,1.3695652173913044,2.135135135135135,1.8863636363636365,1.3404255319148937,1.1914893617021276,1.6521739130434785,1.627906976744186,1.8125,2.6595744680851063,2.765957446808511,2.2978723404255317,47,84,0.5595238095238095
1139,['STAT 431'],2,Kun Liang,1.7272727272727273,2.590909090909091,2.0,1.809523809523809,2.363636363636364,2.0,2.0588235294117645,2.0,1.2727272727272727,1.7727272727272727,1.6363636363636365,1.6,2.636363636363636,2.727272727272727,2.1904761904761907,22,65,0.3384615384615385
1139,"['STAT 433', 'STAT 833']",1,Steve Drekic,1.3725490196078431,2.6,1.5294117647058822,1.568627450980392,1.3137254901960784,1.8333333333333333,1.7291666666666667,1.4901960784313726,1.0588235294117647,1.5333333333333334,1.5555555555555556,2.3225806451612905,2.62,2.652173913043478,2.5306122448979598,51,88,0.5795454545454546
1139,['STAT 433'],2,Yi Shen,1.75,2.25,1.6666666666666667,1.625,2.125,1.6666666666666667,2.0,1.75,1.375,2.0,2.5,2.6,2.5,2.75,2.0,8,26,0.3076923076923077
1139,"['CM 763', 'STAT 441', 'STAT 841']",1,Ali Ghodsi Boushehri,2.1621621621621623,2.4324324324324325,2.081081081081081,2.1944444444444446,2.083333333333333,2.966666666666667,1.6176470588235294,2.081081081081081,1.108108108108108,1.8611111111111112,2.0,2.2,2.6,2.675675675675676,2.5277777777777777,37,48,0.7708333333333334
1139,"['CM 762', 'STAT 442', 'STAT 842']",1,Wayne Oldford,1.5384615384615383,2.592592592592593,1.6666666666666667,1.6296296296296295,1.4615384615384617,2.7777777777777777,1.5185185185185186,1.7037037037037035,1.1851851851851851,1.6296296296296295,1.5,2.0,2.6153846153846154,2.4444444444444446,2.9259259259259265,27,33,0.8181818181818182
1139,['STAT 443'],1,Reza Ramezan,1.3461538461538465,2.6730769230769234,1.25,1.5294117647058822,1.3653846153846154,1.5294117647058822,1.64,1.2884615384615383,1.2692307692307692,1.5576923076923077,1.7857142857142858,1.95,2.769230769230769,2.9230769230769234,2.020408163265306,52,68,0.7647058823529411
1139,['STAT 443'],2,Surya Banerjee,1.53125,2.875,1.375,2.03125,1.4333333333333331,1.6521739130434785,1.75,1.375,1.21875,1.6875,1.8333333333333333,2.0,2.838709677419355,2.96875,2.0,32,61,0.5245901639344263
1139,['SE 212'],1,Nancy Day,1.59375,2.3650793650793656,1.46875,1.71875,1.4516129032258065,1.5625,1.9838709677419355,1.640625,1.34375,1.515625,1.7142857142857142,2.5789473684210527,2.1746031746031744,2.59375,2.2131147540983607,64,130,0.49230769230769234
1141,['ACTSC 231'],1,James Adcock,1.578125,2.8253968253968256,1.9193548387096773,2.515625,1.84375,2.333333333333333,1.7419354838709675,1.746031746031746,1.6875,1.8125,1.5625,1.5344827586206895,2.6557377049180326,2.8245614035087723,2.21875,64,187,0.3422459893048128
1141,['ACTSC 232'],1,James Adcock,1.7555555555555555,2.8,1.9545454545454544,2.3777777777777778,1.6666666666666667,2.095238095238096,1.8,1.7111111111111108,1.3111111111111111,1.6744186046511629,1.6363636363636365,1.9523809523809523,2.488372093023256,2.7954545454545454,2.311111111111111,45,143,0.3146853146853147
1141,['ACTSC 331'],1,James Adcock,1.7,2.933333333333333,1.9310344827586208,1.8965517241379308,1.6,2.833333333333333,1.827586206896552,1.9666666666666663,1.3,1.7333333333333334,1.6666666666666667,2.16,2.862068965517241,2.966666666666667,2.066666666666667,30,90,0.3333333333333333
1141,['ACTSC 371'],1,Brent Matheson,2.9150943396226414,2.712871287128713,2.388349514563106,2.8571428571428568,2.7403846153846154,2.515625,2.247311827956989,2.7475728155339807,1.518867924528302,2.0,2.075,2.1739130434782608,2.7623762376237617,3.275,1.9117647058823528,106,233,0.45493562231759654
1141,['ACTSC 372'],1,Hellen Hou,2.1012658227848102,2.7894736842105257,1.9113924050632911,2.275,2.358974358974359,2.0,2.08,2.175,1.375,1.9240506329113924,1.8085106382978724,1.9122807017543861,2.805194805194805,2.8461538461538463,1.8734177215189876,80,141,0.5673758865248227
1141,"['ACTSC 433', 'ACTSC 833']",1,Jun Cai,1.8727272727272728,2.851851851851852,2.3125,1.9259259259259256,2.5,2.0769230769230766,1.8297872340425527,2.0727272727272728,1.2545454545454546,1.5,1.2857142857142858,1.875,2.872727272727273,3.0851063829787235,1.7222222222222223,55,91,0.6043956043956044
1141,"['ACTSC 446', 'ACTSC 846']",1,Javid Ali,1.7692307692307692,2.5222222222222217,1.4782608695652173,2.0434782608695654,1.8901098901098898,1.6883116883116882,2.0,1.6956521739130437,1.173913043478261,1.5217391304347827,1.4235294117647062,2.3125,2.4945054945054945,2.8260869565217392,2.097826086956522,92,186,0.4946236559139785
1141,"['ACTSC 455', 'ACTSC 855']",1,Diana Skrzydlo,1.5,2.7142857142857144,1.9285714285714288,1.7857142857142858,1.5714285714285714,1.7777777777777777,1.7692307692307692,1.7857142857142858,1.3571428571428572,1.7142857142857142,1.0,2.0,2.5,2.142857142857143,2.7142857142857144,14,29,0.4827586206896552
1141,"['ACTSC 462', 'ACTSC 862']",1,Scott Lennox,1.8333333333333333,2.8076923076923075,1.930555555555556,2.1265822784810124,2.0253164556962027,3.227272727272727,2.0,1.9746835443037976,1.3670886075949369,2.057142857142857,1.7741935483870968,1.8297872340425527,2.628205128205128,3.0645161290322585,1.8831168831168832,79,122,0.6475409836065574
1141,['AMATH 231'],1,Conrad Hewitt,1.5,3.0416666666666665,1.5,1.5416666666666667,1.25,1.3636363636363635,1.7826086956521738,1.375,1.5833333333333333,1.5416666666666667,1.5909090909090908,1.25,3.083333333333333,2.7916666666666665,2.125,24,47,0.5106382978723404
1141,"['AMATH 242', 'CS 371']",1,Lori Case,1.5,2.9473684210526314,1.5,1.631578947368421,1.5789473684210529,1.7777777777777777,1.973684210526316,1.3157894736842106,1.75,1.45,1.9189189189189189,1.8571428571428568,2.783783783783784,2.8461538461538463,2.275,40,77,0.5194805194805194
1141,['AMATH 250'],1,Joe West,1.2873563218390804,2.8160919540229883,1.4651162790697674,1.4252873563218391,1.3333333333333333,1.807692307692308,1.8658536585365852,1.3023255813953492,1.4367816091954022,1.6705882352941177,1.8591549295774648,1.7567567567567568,2.8139534883720936,2.8941176470588235,2.1149425287356323,87,181,0.48066298342541436
1141,"['AMATH 331', 'PMATH 331']",1,Xinzhi Liu,1.951219512195122,2.475,2.268292682926829,2.268292682926829,2.414634146341464,2.48,2.2972972972972974,2.075,1.2682926829268293,1.794871794871795,1.9,1.8461538461538465,2.414634146341464,2.6341463414634148,2.175,41,64,0.640625
1141,"['AMATH 332', 'PMATH 332']",1,Michael Rubinstein,2.5428571428571427,3.1714285714285717,2.0588235294117645,2.7428571428571433,2.2,2.4375,2.096774193548387,2.5142857142857142,1.0,1.6764705882352942,2.333333333333333,2.0,3.2,3.1714285714285717,2.0,35,52,0.6730769230769231
1141,['AMATH 342'],1,Hans De Sterck,1.4615384615384617,3.1538461538461537,1.6153846153846154,1.7692307692307692,1.5384615384615383,1.625,2.0,1.5384615384615383,1.1538461538461535,1.25,1.6,1.3333333333333333,2.9230769230769234,3.0,2.0,13,27,0.48148148148148145
1141,['AMATH 350'],1,David Harmsworth,1.4444444444444444,2.8409090909090913,1.6222222222222222,1.6222222222222222,1.3777777777777778,2.064516129032258,2.066666666666667,1.3863636363636365,1.4,1.5227272727272727,1.804878048780488,1.7272727272727273,2.613636363636364,2.8181818181818183,1.8444444444444448,45,118,0.3813559322033898
1141,['AMATH 353'],1,Don Chang,1.8965517241379308,2.75,2.185185185185185,1.9655172413793105,2.0,2.6666666666666665,1.8888888888888888,2.103448275862069,1.137931034482759,1.4482758620689655,1.8214285714285716,1.6,2.896551724137931,3.2068965517241383,2.1379310344827585,29,47,0.6170212765957447
1141,['AMATH 361'],1,Kevin Lamb,2.0,2.52,1.88,1.8695652173913044,2.375,1.9333333333333331,1.8,2.2,1.08,2.0,2.0,1.6666666666666667,2.2,1.96,2.833333333333333,25,30,0.8333333333333334
1141,['AMATH 373'],1,Joseph Emerson,2.2666666666666666,2.466666666666667,1.4666666666666666,2.1333333333333333,1.8571428571428568,2.142857142857143,1.6666666666666667,1.8,1.5333333333333334,1.8571428571428568,1.875,1.6,2.333333333333333,3.0,2.1333333333333333,15,17,0.8823529411764706
1141,"['AMATH 382', 'BIOL 382']",1,Brian Ingalls,1.44,2.68,1.2,1.5833333333333333,1.4,1.35,1.375,1.24,1.28,1.64,1.3888888888888888,1.2222222222222223,2.56,2.583333333333333,2.333333333333333,25,58,0.43103448275862066
1141,['AMATH 451'],1,Xinzhi Liu,2.272727272727273,2.9545454545454546,2.421052631578948,2.227272727272727,2.8181818181818183,2.333333333333333,2.05,2.5454545454545454,1.4090909090909092,1.761904761904762,1.7272727272727273,2.0,3.136363636363636,2.9090909090909087,2.272727272727273,22,25,0.88
1141,"['AMATH 475', 'AMATH 675', 'PHYS 476']",1,Florian Girelli,1.7586206896551724,2.931034482758621,1.7586206896551724,1.7857142857142858,1.8928571428571428,1.9,1.5185185185185186,1.6206896551724137,1.3103448275862069,1.6206896551724137,1.75,2.0,2.9642857142857144,2.7241379310344827,2.689655172413793,29,49,0.5918367346938775
1141,['CO 227'],1,Patrick Roh,1.5454545454545454,2.6666666666666665,2.090909090909091,1.9696969696969695,1.65625,2.034482758620689,2.1333333333333333,1.8787878787878791,1.3125,1.5161290322580645,1.619047619047619,1.8125,2.625,2.6875,2.25,33,49,0.673469387755102
1141,['CO 250'],1,Bertrand Guenin,1.7916666666666667,2.9375,1.702127659574468,1.7708333333333333,1.5957446808510638,1.9444444444444444,1.9347826086956519,1.6595744680851063,1.2340425531914894,1.7916666666666667,1.9069767441860463,1.72,2.75,2.4791666666666665,2.5416666666666665,48,89,0.5393258426966292
1141,['CO 250'],2,Konstantinos Georgiou,1.6451612903225807,2.622950819672131,1.6774193548387095,1.8548387096774197,1.6721311475409837,1.6,1.8166666666666669,1.6666666666666667,1.4516129032258065,1.7166666666666666,1.7857142857142858,1.827586206896552,2.622950819672131,2.3870967741935485,2.683333333333333,62,102,0.6078431372549019
1141,['CO 255'],1,Bill Cook,1.3333333333333333,2.555555555555556,1.3888888888888888,1.4705882352941178,1.1111111111111112,1.0,1.0555555555555556,1.1111111111111112,1.0,1.2352941176470589,1.0,1.6,2.6111111111111107,2.9411764705882355,3.117647058823529,18,21,0.8571428571428571
1141,['CO 327'],1,Patrick Roh,1.2,2.8,2.2,1.8,1.8,1.7142857142857142,1.7777777777777777,1.8,1.3,1.6,2.4,3.0,2.9,2.8,2.2,10,24,0.4166666666666667
1141,['CO 331'],1,Gabriel Gauthier-Shalom,1.875,2.875,1.5333333333333334,2.1875,2.0,1.25,1.75,1.75,1.1875,1.5,1.6666666666666667,1.8571428571428568,2.8666666666666667,3.0,1.9375,16,31,0.5161290322580645
1141,['CO 367'],1,Dmitriy Drusvyatskiy,1.875,2.375,1.875,2.0625,1.875,2.125,1.8125,1.8125,1.3125,1.5333333333333334,1.5714285714285714,1.818181818181818,2.6666666666666665,3.0,2.1333333333333333,16,25,0.64
1141,['CO 370'],1,Ricardo Fukasawa,1.9428571428571428,2.657142857142857,2.0285714285714285,2.142857142857143,2.057142857142857,2.2777777777777777,2.1515151515151514,2.0285714285714285,1.3428571428571427,1.7428571428571429,2.225806451612903,2.142857142857143,2.6,2.571428571428572,2.1142857142857143,35,118,0.2966101694915254
1141,['CO 372'],1,Konstantinos Georgiou,1.7307692307692308,2.4423076923076925,1.7307692307692308,1.9423076923076923,1.803921568627451,1.836734693877551,2.020833333333333,1.75,1.2884615384615383,1.8775510204081636,2.1707317073170733,2.2916666666666665,2.3846153846153846,2.1730769230769234,2.5686274509803924,52,97,0.5360824742268041
1141,"['CO 434', 'CO 634']",1,Christopher Godsil,2.363636363636364,2.4545454545454546,1.9090909090909087,2.5454545454545454,2.4545454545454546,1.5555555555555556,1.6363636363636365,2.090909090909091,1.2727272727272727,1.6363636363636365,1.2727272727272727,2.0,2.727272727272727,2.636363636363636,2.4545454545454546,11,14,0.7857142857142857
1141,"['CO 466', 'CO 666']",1,Tom Coleman,1.8125,2.4375,1.625,2.933333333333333,1.5714285714285714,2.0,1.5,1.9375,1.0,1.6875,1.8333333333333333,1.4375,3.0,2.9375,2.875,16,19,0.8421052631578947
1141,"['CO 487', 'CO 687']",1,Alfred Menezes,1.1666666666666667,2.8095238095238093,1.2195121951219512,1.238095238095238,1.1666666666666667,1.64,1.3095238095238095,1.1666666666666667,1.0714285714285714,1.3571428571428572,1.4166666666666667,1.0,2.75,2.833333333333333,2.261904761904762,42,119,0.35294117647058826
1141,['COMM 231'],1,Joe Radocchia,2.083333333333333,2.6808510638297878,1.8333333333333333,2.5869565217391304,1.8333333333333333,2.6,1.8222222222222224,2.042553191489361,1.8541666666666667,1.9090909090909087,2.0,1.7272727272727273,2.5434782608695654,3.2222222222222223,1.4791666666666667,48,181,0.26519337016574585
1141,['COMM 321'],1,Peter Blake,1.6666666666666667,2.3888888888888893,1.5555555555555556,2.3888888888888893,2.117647058823529,1.9090909090909087,2.1875,2.0,1.5555555555555556,2.3125,1.75,2.142857142857143,2.333333333333333,2.6666666666666665,2.1111111111111107,18,35,0.5142857142857142
1141,['COMM 400'],1,Mark Arnason,1.8235294117647056,2.8125,1.3333333333333333,2.235294117647059,1.9411764705882355,2.0,1.3125,1.7647058823529411,1.2352941176470589,2.0,2.25,1.5,3.0588235294117645,2.8666666666666667,1.4666666666666666,17,41,0.4146341463414634
1141,['COMM 421'],1,Brent Matheson,2.740740740740741,2.9230769230769234,2.3846153846153846,2.9285714285714284,2.7142857142857144,2.4074074074074074,1.827586206896552,2.607142857142857,1.4642857142857142,2.1111111111111107,1.7692307692307692,1.7857142857142858,2.888888888888889,2.6666666666666665,2.0,29,51,0.5686274509803921
1141,['COMM 432'],1,Michael Liu,1.8,2.9,2.0,1.7,2.1,1.6,1.7777777777777777,1.9,1.1,2.0,2.0,3.0,2.9,2.8,2.2,10,13,0.7692307692307693
1141,['CS 115'],1,Sandy Graham,1.8958333333333333,2.645833333333333,1.8333333333333333,1.9791666666666667,2.0416666666666665,2.1794871794871797,2.152173913043478,2.061224489795918,1.4166666666666667,1.6458333333333333,1.5128205128205128,1.9714285714285715,2.5,2.4255319148936167,2.7551020408163267,49,196,0.25
1141,['CS 115'],2,Sandy Graham,1.8688524590163933,2.5081967213114758,1.8666666666666667,1.9333333333333331,1.9666666666666663,2.0384615384615383,1.9629629629629632,1.9,1.4098360655737705,1.5573770491803278,1.6274509803921569,1.9523809523809523,2.6166666666666667,2.3833333333333333,2.8852459016393444,61,193,0.3160621761658031
1141,['CS 116'],1,Edward Dupont,1.423913043478261,2.912087912087912,1.4831460674157304,1.5108695652173914,1.4175824175824177,1.6153846153846154,1.6888888888888889,1.3956043956043955,1.5913978494623655,1.4505494505494505,1.5903614457831323,2.232558139534884,2.7666666666666666,2.369565217391304,2.881720430107527,93,244,0.38114754098360654
